Tempo_unidade_s,Combustivel_usado_unidade_L,Distancia_percorrida_pelo_veiculo_unidade_km,Consumo_de_combustivel_unidade_Lporh,Nivel_de_gases_NOx_na_saida_do_catalisador_unidade_ppm,Oxigenio_na_saida_do_catalisador_unidade_%,Porcentagem_de_carga_unidade_%,Porcentagem_de_torque_atual_do_motor_unidade_%,Posicao_do_pedal_do_acelerador_unidade_%,Pressao_do_ar_de_entrada_unidade_kPa,Pressao_do_ar_na_admissao_unidade_kPa,Pressao_do_oleo_do_motor_unidade_kPa,Temperatura_da_agua_unidade_deg_C,Temperatura_do_oleo_do_motor_unidade_deg_C,Temperatura_dos_gases_de_entrada_no_catalisador_unidade_deg_C,Temperatura_no_coletor_de_admissao_unidade_deg_C,Velocidade_do_motor_unidade_rpm,Velocidade_do_veiculo_unidade_kmporh
0.5,0.000,0.005,51.610,nan,nan,99.700,83.580,99.600,178.000,78.000,580.000,44.000,51.594,300.944,31.000,1791.560,20.131
0.5,0.000,0.005,54.505,nan,nan,95.200,76.580,87.980,214.000,114.000,592.000,44.000,51.781,316.072,32.000,2032.800,22.859
0.5,0.000,0.005,4.150,nan,nan,12.300,7.960,13.720,152.000,52.000,564.000,48.000,51.875,324.003,32.000,1815.040,22.906
0.5,0.000,0.010,34.320,nan,nan,98.150,63.940,74.400,136.000,34.000,562.000,49.000,52.000,316.512,31.000,1604.500,22.585
0.5,0.000,0.005,10.205,nan,nan,34.050,23.740,27.860,140.000,38.000,558.000,49.000,52.188,316.953,31.000,1585.640,22.386
0.5,0.000,0.005,7.835,nan,nan,37.800,20.360,24.260,118.000,18.000,542.000,50.000,52.281,314.016,31.000,1494.460,21.082
0.5,0.000,0.005,6.390,nan,nan,35.150,18.220,20.600,112.000,10.000,536.000,50.000,52.375,305.938,31.000,1373.580,19.400
0.5,0.000,0.005,8.000,nan,nan,41.650,22.480,23.980,110.000,8.000,528.000,50.000,52.500,298.594,31.000,1259.500,17.774
0.5,0.000,0.005,13.970,nan,nan,68.250,35.620,34.880,108.000,8.000,498.000,50.000,52.688,292.572,31.000,1175.480,16.582
0.5,0.000,0.005,23.010,nan,nan,99.650,56.300,90.800,118.000,16.000,462.000,50.000,52.781,291.544,31.000,1168.440,16.444
0.5,0.000,0.005,24.825,nan,nan,99.650,60.100,99.420,124.000,24.000,520.000,50.000,52.875,297.419,31.000,1195.140,16.821
0.5,0.000,0.005,27.435,nan,nan,99.800,64.980,99.600,130.000,28.000,510.000,49.000,53.094,305.497,31.000,1243.300,17.503
0.5,0.500,0.005,31.075,nan,nan,99.650,71.300,99.600,138.000,36.000,502.000,49.000,53.188,315.044,31.000,1312.400,18.466
0.5,0.000,0.005,33.685,nan,nan,99.650,73.320,99.600,148.000,46.000,520.000,48.000,53.281,324.884,32.000,1395.520,19.603
0.5,0.000,0.005,36.470,nan,nan,93.400,74.260,81.620,160.000,60.000,530.000,48.000,53.500,334.872,32.000,1498.900,21.058
0.5,0.000,0.005,20.690,nan,nan,57.800,42.480,39.900,148.000,48.000,542.000,49.000,53.594,343.538,32.000,1534.140,21.611
0.5,0.000,0.010,23.620,nan,nan,71.600,47.540,43.000,138.000,36.000,542.000,50.000,53.875,343.391,31.000,1525.762,21.479
0.5,0.000,0.005,24.820,nan,nan,73.150,49.720,44.220,140.000,38.000,544.000,50.000,53.688,341.775,31.000,1529.203,21.519
0.5,0.000,0.005,27.220,nan,nan,76.850,53.880,47.120,144.000,42.000,530.000,50.000,53.781,343.097,31.000,1539.655,21.674
0.5,0.000,0.005,27.440,nan,nan,74.800,53.545,47.200,146.000,46.000,532.000,51.000,54.000,344.419,32.000,1555.832,21.896
0.5,0.000,0.005,39.830,nan,nan,97.450,74.660,83.740,156.000,56.000,550.000,50.000,54.094,347.944,32.000,1606.620,22.547
0.5,0.000,0.010,53.305,nan,nan,99.550,89.540,99.220,190.000,90.000,588.000,49.000,54.188,355.672,32.000,1732.620,24.270
0.5,0.000,0.005,58.925,nan,nan,99.000,88.360,99.600,226.000,124.000,590.000,50.000,54.875,367.731,32.000,1892.540,26.508
0.5,0.000,0.005,62.795,nan,nan,99.100,84.820,99.600,238.000,138.000,586.000,52.000,54.500,376.359,33.000,2055.660,28.806
0.5,0.000,0.010,63.575,nan,nan,99.100,78.160,99.600,242.000,142.000,614.000,52.000,54.594,382.031,33.000,2194.680,30.806
0.5,0.000,0.010,17.625,nan,nan,31.600,22.000,28.980,218.000,116.000,602.000,54.000,54.188,383.750,34.000,2089.260,31.099
0.5,0.000,0.010,1.210,nan,nan,4.950,2.820,4.380,124.000,22.000,556.000,56.000,55.094,369.972,33.000,1629.320,29.129
0.5,0.000,0.005,25.120,nan,nan,86.700,49.440,70.940,122.000,20.000,558.000,56.000,55.000,350.397,33.000,1557.200,27.638
0.5,0.000,0.010,37.005,nan,nan,99.750,71.920,98.860,148.000,48.000,530.000,55.000,55.094,347.944,33.000,1560.780,27.711
0.5,0.000,0.005,45.490,nan,nan,99.950,84.640,99.600,174.000,74.000,526.000,55.000,55.281,357.219,34.000,1611.220,28.602
0.5,0.000,0.010,55.165,nan,nan,99.350,93.380,99.600,206.000,104.000,578.000,53.000,55.375,371.009,34.000,1700.660,30.173
0.5,0.000,0.005,57.660,nan,nan,99.100,91.540,99.600,228.000,126.000,582.000,51.000,55.500,383.578,34.000,1806.640,32.032
0.5,0.000,0.010,59.000,nan,nan,99.250,87.740,99.600,236.000,134.000,550.000,52.000,55.688,392.572,34.000,1902.560,33.770
0.5,0.000,0.010,61.325,nan,nan,99.150,86.540,99.600,240.000,140.000,566.000,55.000,55.781,397.391,35.000,1990.780,35.342
0.5,0.000,0.010,63.325,nan,nan,99.200,84.280,99.600,246.000,146.000,590.000,52.000,55.875,401.516,35.000,2078.320,36.897
0.5,0.000,0.010,63.895,nan,nan,99.200,80.460,99.600,248.000,146.000,572.000,52.000,56.094,404.438,36.000,2152.300,38.229
0.5,0.000,0.010,63.310,nan,nan,99.350,76.700,99.600,246.000,146.000,606.000,53.000,56.281,405.812,36.000,2218.240,39.404
0.5,0.000,0.015,49.580,nan,nan,82.450,60.880,81.580,244.000,142.000,586.000,55.000,56.375,408.391,37.000,2247.380,40.167
0.5,0.000,0.010,13.005,nan,nan,35.600,22.640,26.800,148.000,46.000,596.000,60.000,56.594,402.375,38.000,1845.400,39.102
0.5,0.000,0.010,45.955,nan,nan,99.800,78.760,94.920,166.000,66.000,568.000,58.000,56.688,391.197,37.000,1730.360,38.350
0.5,0.000,0.010,56.485,nan,nan,99.500,92.580,99.540,212.000,110.000,536.000,55.000,57.688,397.047,38.000,1755.080,38.912
0.5,0.000,0.010,57.445,nan,nan,99.250,92.240,99.600,232.000,132.000,530.000,56.000,57.094,408.409,38.000,1790.400,39.694
0.5,0.000,0.010,57.900,nan,nan,99.250,90.580,99.600,236.000,136.000,560.000,56.000,57.188,415.500,39.000,1829.480,40.566
0.5,0.000,0.015,58.305,nan,nan,99.450,89.180,99.600,240.000,138.000,572.000,52.000,57.500,420.828,39.000,1862.640,41.337
0.5,0.000,0.010,58.810,nan,nan,99.150,87.700,99.600,240.000,140.000,584.000,54.000,57.594,424.438,39.000,1898.680,42.092
0.5,0.000,0.010,59.780,nan,nan,99.250,87.000,99.600,244.000,142.000,572.000,54.000,57.688,427.016,39.000,1935.880,42.944
0.5,0.000,0.015,60.770,nan,nan,99.350,86.900,99.600,246.000,144.000,590.000,56.000,58.000,429.250,40.000,1970.940,43.686
0.5,0.000,0.010,61.885,nan,nan,99.400,86.140,99.600,248.000,148.000,578.000,53.000,58.094,430.650,40.000,2011.400,44.588
0.5,0.000,0.015,63.000,nan,nan,99.350,85.440,99.600,250.000,150.000,576.000,54.000,58.375,432.750,41.000,2048.500,45.456
0.5,0.000,0.010,63.480,nan,nan,99.300,83.600,99.600,252.000,152.000,570.000,53.000,58.500,433.953,41.000,2091.580,46.370
0.5,0.000,0.015,63.740,nan,nan,99.350,81.600,99.600,252.000,152.000,600.000,56.000,58.688,436.016,42.000,2131.960,47.269
0.5,0.500,0.010,64.050,nan,nan,99.300,79.360,99.600,252.000,150.000,564.000,55.000,58.875,436.188,43.000,2175.320,48.246
0.5,0.000,0.015,63.145,nan,nan,99.300,76.420,99.600,250.000,150.000,562.000,57.000,59.000,437.734,43.000,2223.100,49.288
0.5,0.000,0.015,61.305,nan,nan,99.200,72.840,99.600,246.000,146.000,556.000,56.000,59.281,438.766,44.000,2263.140,50.202
0.5,0.000,0.015,29.590,nan,nan,49.600,34.450,48.940,242.000,142.000,574.000,57.000,59.375,438.078,44.000,2194.912,50.566
0.5,0.000,0.010,3.290,nan,nan,12.400,6.475,11.840,132.000,32.000,546.000,62.000,59.688,425.828,44.000,1814.088,49.551
0.5,0.000,0.015,38.215,nan,nan,98.700,64.742,84.220,140.000,40.000,536.000,58.000,59.781,407.544,43.000,1777.867,49.125
0.5,0.000,0.015,52.280,nan,nan,99.650,84.017,99.240,192.000,92.000,570.000,57.000,60.094,411.350,43.000,1812.260,50.069
0.5,0.000,0.015,54.350,nan,nan,99.250,84.020,99.600,224.000,122.000,532.000,57.000,60.281,423.922,43.000,1861.980,51.409
0.5,0.000,0.015,54.775,nan,nan,99.200,81.940,99.600,230.000,128.000,574.000,56.000,60.594,431.869,43.000,1915.260,52.922
0.5,0.000,0.010,54.890,nan,nan,99.100,81.300,99.600,232.000,132.000,560.000,59.000,60.688,436.359,43.000,1930.060,53.402
0.5,0.000,0.015,54.710,nan,nan,99.100,82.000,99.600,232.000,132.000,558.000,58.000,61.000,439.109,43.000,1911.480,52.902
0.5,0.000,0.015,51.300,nan,nan,91.600,75.260,88.940,232.000,132.000,544.000,60.000,61.188,441.172,42.000,1899.520,52.602
0.5,0.000,0.015,7.460,nan,nan,25.850,17.040,17.760,152.000,52.000,510.000,56.000,61.500,438.938,42.000,1641.200,52.542
0.5,0.000,0.015,35.190,nan,nan,99.750,68.520,91.400,146.000,46.000,516.000,61.000,61.688,427.363,41.000,1563.600,53.847
0.5,0.000,0.015,42.175,nan,nan,99.700,81.880,99.420,172.000,72.000,520.000,60.000,62.000,430.822,41.000,1565.180,54.050
0.5,0.000,0.015,47.480,nan,nan,99.700,90.760,99.600,192.000,92.000,484.000,60.000,62.094,440.312,41.000,1563.940,53.922
0.5,0.000,0.015,51.405,nan,nan,99.350,95.680,99.600,208.000,108.000,520.000,61.000,62.281,450.375,40.000,1577.840,54.434
0.5,0.000,0.015,52.735,nan,nan,99.200,95.940,99.600,218.000,116.000,482.000,63.000,62.688,458.728,40.000,1605.280,55.312
0.5,0.000,0.015,34.945,nan,nan,66.300,61.600,63.280,222.000,122.000,518.000,63.000,62.781,465.141,40.000,1665.840,57.412
0.5,0.000,0.020,7.425,nan,nan,25.550,16.140,28.000,140.000,40.000,558.000,63.000,62.875,459.975,39.000,1722.000,59.358
0.5,0.000,0.015,8.145,nan,nan,32.500,17.600,29.780,124.000,22.000,530.000,66.000,63.094,443.591,39.000,1765.500,60.806
0.5,0.000,0.015,6.515,nan,nan,27.050,14.260,29.320,120.000,20.000,560.000,65.000,63.188,428.928,38.000,1808.020,62.348
0.5,0.000,0.020,2.915,nan,nan,11.800,5.900,25.460,118.000,16.000,568.000,65.000,63.375,415.666,38.000,1846.640,63.759
0.5,0.000,0.015,0.050,nan,nan,0.150,0.040,4.140,116.000,14.000,550.000,67.000,63.500,401.516,38.000,1885.900,65.021
0.5,0.000,0.020,0.000,nan,nan,0.000,0.000,0.000,114.000,14.000,534.000,63.000,64.375,384.797,38.000,1920.940,66.218
0.5,0.000,0.020,0.000,nan,nan,0.000,0.000,0.000,114.000,14.000,546.000,64.000,64.000,368.422,37.000,1951.280,67.291
0.5,0.000,0.015,0.000,nan,nan,0.000,0.000,0.000,114.000,14.000,528.000,65.000,64.188,353.512,37.000,1983.340,68.372
0.5,0.000,0.020,0.000,nan,nan,0.000,0.000,0.000,114.000,14.000,576.000,65.000,64.281,341.775,37.000,2010.400,69.394
0.5,0.000,0.020,0.000,nan,nan,0.000,0.000,0.000,114.000,14.000,574.000,63.000,64.500,330.466,36.000,2038.620,70.303
0.5,0.000,0.020,0.000,nan,nan,0.000,0.000,0.000,114.000,14.000,536.000,64.000,64.594,320.772,36.000,2064.600,71.190
0.5,0.000,0.020,0.000,nan,nan,0.000,0.000,0.000,114.000,14.000,542.000,62.000,64.875,311.812,36.000,2085.880,71.944
0.5,0.000,0.020,0.000,nan,nan,0.000,0.000,0.000,114.000,14.000,558.000,60.000,65.094,303.734,36.000,2110.440,72.802
0.5,0.000,0.020,0.000,nan,nan,0.000,0.000,0.000,114.000,14.000,568.000,64.000,65.281,296.538,35.000,2127.540,73.390
0.5,0.000,0.020,0.000,nan,nan,0.000,0.000,0.000,114.000,14.000,562.000,62.000,65.375,288.900,35.000,2148.880,74.114
0.5,0.000,0.020,0.000,nan,nan,0.000,0.000,0.000,114.000,14.000,554.000,66.000,65.688,282.291,35.000,2172.120,74.925
0.5,0.000,0.020,0.000,nan,nan,0.000,0.000,0.000,114.000,14.000,576.000,65.000,65.875,276.122,35.000,2189.960,75.554
0.5,0.000,0.020,0.000,nan,nan,0.000,0.000,0.000,114.000,12.000,542.000,64.000,66.000,270.834,34.000,2209.000,76.198
0.5,0.000,0.025,0.000,nan,nan,0.000,0.000,0.000,114.000,12.000,562.000,65.000,66.188,265.253,34.000,2227.660,76.845
0.5,0.000,0.020,0.000,nan,nan,0.000,0.000,0.000,114.000,12.000,558.000,64.000,66.375,260.553,34.000,2247.340,77.511
0.5,0.000,0.020,0.000,nan,nan,0.000,0.000,0.000,114.000,12.000,548.000,60.000,66.500,256.147,34.000,2263.620,78.096
0.5,0.000,0.025,0.000,nan,nan,0.000,0.000,0.000,114.000,12.000,556.000,62.000,66.688,251.741,34.000,2268.832,78.288
0.5,0.000,0.020,0.000,nan,nan,0.000,0.000,0.000,114.000,12.000,546.000,61.000,66.781,248.250,34.000,2267.967,78.272
0.5,0.000,0.020,0.000,nan,nan,0.000,0.000,0.000,114.000,12.000,568.000,61.000,67.000,245.250,33.000,2276.758,78.561
0.5,0.000,0.025,0.000,nan,nan,0.000,0.000,0.000,114.000,12.000,520.000,61.000,67.094,241.625,33.000,2263.680,78.173
0.5,0.000,0.020,0.000,nan,nan,0.000,0.000,0.000,112.000,12.000,550.000,63.000,67.281,238.625,33.000,2242.600,77.402
0.5,0.000,0.020,0.000,nan,nan,0.000,0.000,0.000,112.000,12.000,532.000,60.000,67.375,236.250,33.000,2238.200,77.250
0.5,0.000,0.025,0.000,nan,nan,0.000,0.000,0.000,114.000,14.000,558.000,60.000,67.594,233.875,33.000,1965.760,78.141
0.5,0.000,0.020,1.935,nan,nan,10.500,5.040,8.080,114.000,12.000,472.000,65.000,67.875,231.750,33.000,1580.740,79.023
0.5,0.000,0.020,25.065,nan,nan,94.500,52.260,77.420,118.000,18.000,484.000,63.000,67.781,233.250,33.000,1529.240,80.581
0.5,0.000,0.025,35.715,nan,nan,99.750,70.240,99.060,144.000,44.000,506.000,64.000,67.875,249.269,33.000,1556.680,82.130
0.5,0.000,0.020,42.515,nan,nan,99.700,81.820,99.600,168.000,66.000,466.000,61.000,68.094,276.416,33.000,1583.340,83.553
0.5,0.000,0.025,48.775,nan,nan,99.300,90.940,99.600,190.000,88.000,502.000,62.000,68.188,305.056,33.000,1595.180,84.244
0.5,0.000,0.025,52.895,nan,nan,99.150,95.980,99.600,206.000,106.000,476.000,63.000,68.375,330.319,33.000,1609.380,84.960
0.5,0.000,0.020,53.360,nan,nan,99.250,95.900,99.600,214.000,112.000,484.000,59.000,68.375,352.288,33.000,1623.280,85.691
0.5,0.000,0.025,53.860,nan,nan,99.500,95.000,99.600,216.000,116.000,478.000,59.000,68.375,370.834,33.000,1639.080,86.520
0.5,0.000,0.025,54.355,nan,nan,99.300,95.000,99.600,220.000,118.000,474.000,57.000,68.375,385.650,33.000,1654.380,87.318
0.5,0.000,0.025,53.500,nan,nan,99.200,93.780,99.600,220.000,118.000,522.000,57.000,68.094,397.734,33.000,1671.220,88.233
0.5,0.000,0.025,54.870,nan,nan,99.200,94.020,99.600,222.000,122.000,482.000,57.000,67.781,407.716,33.000,1684.640,88.917
0.5,0.000,0.025,54.950,nan,nan,99.250,93.120,99.600,224.000,124.000,516.000,56.000,68.000,415.156,33.000,1699.240,89.712
0.5,0.000,0.025,54.580,nan,nan,99.150,91.980,99.600,224.000,124.000,528.000,55.000,67.781,421.516,33.000,1713.600,90.462
0.5,0.000,0.025,54.165,nan,nan,99.100,90.840,99.600,224.000,122.000,482.000,55.000,67.688,427.016,34.000,1727.440,91.184
0.5,0.000,0.025,53.715,nan,nan,99.150,89.540,99.600,224.000,122.000,526.000,55.000,67.688,431.350,34.000,1741.180,91.910
0.5,0.000,0.025,30.820,nan,nan,55.100,50.220,53.540,222.000,120.000,506.000,55.000,67.688,433.781,34.000,1743.380,92.168
0.5,0.000,0.025,7.270,nan,nan,27.000,16.080,28.460,134.000,34.000,506.000,60.000,67.781,426.859,34.000,1737.840,91.795
0.5,0.000,0.025,13.690,nan,nan,51.050,28.540,35.300,124.000,22.000,544.000,62.000,67.781,411.519,33.000,1728.600,91.266
0.5,0.000,0.025,40.750,nan,nan,99.700,71.280,84.200,148.000,46.000,502.000,59.000,67.781,403.234,33.000,1734.080,91.522
0.5,0.000,0.025,44.520,nan,nan,99.000,75.740,99.180,188.000,86.000,530.000,56.000,68.688,409.966,34.000,1749.360,92.370
0.5,0.000,0.025,41.150,nan,nan,86.650,65.120,82.160,194.000,94.000,510.000,57.000,67.875,417.906,34.000,1760.200,92.998
0.5,0.000,0.030,0.000,nan,nan,0.000,0.000,0.000,140.000,38.000,510.000,59.000,68.094,418.594,33.000,1748.940,92.506
0.5,0.000,0.025,0.000,nan,nan,0.000,0.000,0.000,118.000,16.000,542.000,61.000,68.094,401.863,33.000,1744.360,92.156
0.5,0.000,0.025,0.000,nan,nan,0.000,0.000,0.000,114.000,12.000,536.000,63.000,68.188,382.556,33.000,1733.200,91.549
0.5,0.000,0.025,0.000,nan,nan,0.000,0.000,0.000,112.000,12.000,508.000,63.000,68.375,364.625,32.000,1712.580,90.502
0.5,0.000,0.025,0.000,nan,nan,0.000,0.000,0.000,112.000,12.000,524.000,62.000,68.500,350.218,32.000,1698.800,89.740
0.5,0.000,0.025,0.000,nan,nan,0.000,0.000,0.000,112.000,10.000,530.000,61.000,68.500,337.467,32.000,1688.940,89.214
0.5,0.000,0.025,0.000,nan,nan,0.000,0.000,0.000,112.000,10.000,512.000,60.000,68.688,327.430,32.000,1683.400,88.926
0.5,0.000,0.025,0.000,nan,nan,0.000,0.000,0.000,112.000,10.000,528.000,60.000,68.875,317.688,32.000,1677.800,88.605
0.5,0.000,0.025,0.000,nan,nan,0.000,0.000,0.000,112.000,10.000,502.000,60.000,69.000,309.462,32.000,1674.740,88.456
0.5,0.000,0.025,9.890,nan,nan,40.750,20.700,30.320,110.000,10.000,514.000,62.000,69.000,301.825,32.000,1682.940,88.703
0.5,0.000,0.025,37.265,nan,nan,99.900,67.300,95.100,140.000,38.000,506.000,60.000,69.188,303.294,32.000,1692.920,89.348
0.5,0.500,0.025,40.980,nan,nan,100.000,72.000,99.540,172.000,72.000,502.000,57.000,69.281,322.094,32.000,1716.673,90.612
0.5,0.000,0.025,41.475,nan,nan,100.000,72.000,99.600,184.000,82.000,516.000,55.000,69.500,341.775,32.000,1733.422,91.522
0.5,0.000,0.025,41.675,nan,nan,100.000,72.000,99.600,188.000,86.000,496.000,57.000,69.594,356.932,32.000,1739.290,91.851
0.5,0.000,0.025,41.535,nan,nan,100.000,72.000,99.600,188.000,86.000,498.000,55.000,71.500,370.901,32.000,1734.723,91.654
0.5,0.000,0.025,41.240,nan,nan,100.000,72.000,99.600,188.000,86.000,482.000,56.000,69.781,380.943,32.000,1724.022,91.048
0.5,0.000,0.025,40.765,nan,nan,100.000,72.000,99.600,188.000,86.000,520.000,57.000,69.875,390.144,32.000,1707.040,90.194
0.5,0.000,0.025,40.120,nan,nan,100.000,72.000,99.600,186.000,84.000,472.000,57.000,69.875,396.703,32.000,1683.400,88.973
0.5,0.000,0.025,39.535,nan,nan,100.000,72.000,99.600,184.000,82.000,480.000,56.000,70.094,402.891,32.000,1661.080,87.776
0.5,0.000,0.025,39.090,nan,nan,100.000,72.000,99.600,182.000,80.000,470.000,60.000,70.094,408.050,32.000,1642.980,86.812
0.5,0.000,0.025,38.805,nan,nan,100.000,72.000,99.600,180.000,80.000,504.000,57.000,70.281,413.266,32.000,1633.040,86.266
0.5,0.000,0.020,38.545,nan,nan,100.000,72.000,99.600,180.000,78.000,466.000,57.000,70.281,417.047,32.000,1624.000,85.775
0.5,0.000,0.025,38.450,nan,nan,100.000,72.000,99.600,180.000,78.000,508.000,59.000,70.281,421.000,32.000,1619.420,85.537
0.5,0.000,0.025,38.520,nan,nan,100.000,72.000,99.600,178.000,78.000,492.000,57.000,70.188,424.953,32.000,1622.000,85.677
0.5,0.000,0.025,38.685,nan,nan,100.000,72.000,99.600,180.000,78.000,486.000,56.000,70.188,428.734,32.000,1629.720,86.032
0.5,0.000,0.020,39.070,nan,nan,100.000,72.000,99.600,180.000,80.000,494.000,57.000,71.188,431.700,32.000,1643.960,86.788
0.5,0.000,0.025,39.645,nan,nan,99.750,72.000,78.380,182.000,80.000,516.000,58.000,70.188,432.922,32.000,1666.780,87.980
0.5,0.000,0.025,3.980,nan,nan,4.950,1.440,0.000,146.000,46.000,500.000,52.000,70.188,434.291,32.000,1666.580,88.177
0.5,0.000,0.025,0.000,nan,nan,0.000,0.000,0.000,118.000,16.000,510.000,65.000,70.188,419.794,32.000,1678.220,88.639
0.5,0.000,0.025,0.000,nan,nan,0.000,0.000,0.000,114.000,12.000,522.000,64.000,70.188,400.312,31.000,1689.160,89.171
0.5,0.000,0.025,0.000,nan,nan,0.000,0.000,0.000,112.000,12.000,518.000,62.000,70.188,381.519,31.000,1702.020,89.863
0.5,0.000,0.025,0.000,nan,nan,0.000,0.000,0.000,112.000,12.000,516.000,62.000,70.188,364.797,31.000,1711.120,90.352
0.5,0.000,0.025,0.000,nan,nan,0.000,0.000,0.000,112.000,12.000,526.000,64.000,70.188,350.422,31.000,1711.020,90.378
0.5,0.000,0.025,0.000,nan,nan,0.000,0.000,0.000,112.000,10.000,538.000,62.000,70.188,338.984,31.000,1708.700,90.262
0.5,0.000,0.025,0.000,nan,nan,0.000,0.000,0.000,112.000,10.000,528.000,62.000,70.500,328.116,31.000,1698.300,89.714
0.5,0.000,0.025,0.000,nan,nan,0.000,0.000,0.000,112.000,10.000,522.000,56.000,70.500,319.009,31.000,1682.920,88.927
0.5,0.000,0.025,0.000,nan,nan,0.000,0.000,0.000,112.000,10.000,486.000,61.000,70.688,310.784,31.000,1667.380,88.058
0.5,0.000,0.025,0.000,nan,nan,0.000,0.000,0.000,112.000,10.000,490.000,61.000,70.688,302.853,31.000,1649.920,87.200
0.5,0.000,0.025,0.000,nan,nan,0.000,0.000,0.000,112.000,10.000,490.000,62.000,71.594,296.244,31.000,1639.640,86.604
0.5,0.000,0.020,0.000,nan,nan,0.000,0.000,0.000,110.000,10.000,504.000,62.000,70.875,290.075,31.000,1627.100,85.962
0.5,0.000,0.025,0.000,nan,nan,0.000,0.000,0.080,110.000,10.000,478.000,62.000,71.094,283.906,31.000,1616.000,85.364
0.5,0.000,0.025,16.265,nan,nan,64.250,35.320,45.740,110.000,10.000,502.000,62.000,71.094,279.647,30.000,1614.000,85.068
0.5,0.000,0.025,36.642,nan,nan,99.750,69.320,96.200,144.000,42.000,478.000,59.000,71.188,286.403,31.000,1618.220,85.447
0.5,0.000,0.020,38.593,nan,nan,100.000,72.000,99.560,168.000,66.000,470.000,56.000,71.375,309.022,31.000,1627.060,85.910
0.5,0.000,0.025,38.831,nan,nan,100.000,72.000,99.600,174.000,74.000,462.000,50.000,71.375,329.731,31.000,1633.580,86.264
0.5,0.000,0.025,38.989,nan,nan,100.000,72.000,99.600,178.000,76.000,486.000,54.000,71.594,346.378,31.000,1640.320,86.618
0.5,0.000,0.025,21.703,nan,nan,59.650,43.120,33.020,178.000,78.000,486.000,59.000,71.781,360.484,31.000,1637.960,86.653
0.5,0.000,0.025,0.000,nan,nan,0.000,0.000,0.000,124.000,22.000,480.000,56.000,71.781,365.297,30.000,1621.420,85.764
0.5,0.000,0.020,0.000,nan,nan,0.000,0.000,0.000,114.000,12.000,462.000,62.000,72.000,352.384,30.000,1605.860,84.840
0.5,0.000,0.025,1.030,nan,nan,3.550,2.717,3.060,112.000,10.000,482.000,60.000,72.000,338.984,30.000,1590.287,83.926
0.5,0.000,0.025,31.700,nan,nan,99.800,59.708,84.960,124.000,22.000,474.000,57.000,72.188,329.878,30.000,1593.373,83.908
0.5,0.000,0.020,37.750,nan,nan,99.900,71.803,99.260,156.000,54.000,458.000,52.000,72.188,337.075,30.000,1593.053,84.126
0.5,0.000,0.025,37.965,nan,nan,100.000,72.000,99.600,170.000,68.000,482.000,52.000,72.375,352.728,31.000,1598.922,84.449
0.5,0.000,0.025,38.215,nan,nan,100.000,72.000,99.600,174.000,72.000,450.000,57.000,72.375,367.728,31.000,1609.180,84.982
0.5,0.000,0.020,38.440,nan,nan,100.000,72.000,99.580,176.000,74.000,466.000,58.000,72.500,380.312,31.000,1619.180,85.497
0.5,0.000,0.025,38.775,nan,nan,100.000,72.000,93.480,178.000,76.000,464.000,54.000,72.500,389.628,31.000,1631.720,86.148
0.5,0.000,0.025,23.460,nan,nan,64.650,44.580,35.440,180.000,78.000,464.000,52.000,72.781,397.219,31.000,1640.240,86.740
0.5,0.000,0.025,0.000,nan,nan,0.000,0.000,0.000,126.000,24.000,480.000,58.000,72.688,396.359,30.000,1632.820,86.329
0.5,0.000,0.025,0.000,nan,nan,0.000,0.000,0.000,114.000,14.000,484.000,62.000,72.688,381.519,30.000,1621.680,85.686
0.5,0.000,0.020,0.000,nan,nan,0.000,0.000,0.000,112.000,10.000,476.000,65.000,72.875,363.419,30.000,1611.800,85.159
0.5,0.000,0.025,0.000,nan,nan,0.000,0.000,0.000,112.000,10.000,450.000,63.000,72.875,348.044,30.000,1602.420,84.653
0.5,0.000,0.025,0.000,nan,nan,0.000,0.000,0.000,112.000,10.000,452.000,66.000,73.594,336.194,30.000,1597.260,84.391
0.5,0.000,0.025,1.115,nan,nan,6.350,2.520,6.760,110.000,10.000,470.000,64.000,73.094,324.884,30.000,1590.580,83.892
0.5,0.000,0.020,27.855,nan,nan,92.983,52.800,70.887,118.000,16.000,492.000,61.000,73.094,317.688,30.000,1589.940,83.946
0.5,0.000,0.025,37.470,nan,nan,99.950,71.200,98.640,152.000,50.000,450.000,58.000,73.094,325.472,30.000,1592.660,84.060
0.5,0.000,0.020,38.015,nan,nan,100.000,72.000,99.600,170.000,68.000,436.000,58.000,73.375,342.950,31.000,1600.760,84.521
0.5,0.000,0.025,38.125,nan,nan,100.000,72.000,99.600,174.000,72.000,450.000,58.000,73.781,358.594,31.000,1605.480,84.768
0.5,0.000,0.025,38.040,nan,nan,100.000,72.000,99.600,176.000,74.000,484.000,57.000,73.000,372.566,31.000,1604.040,84.751
0.5,0.000,0.025,37.770,nan,nan,100.000,72.000,99.600,176.000,74.000,480.000,59.000,73.000,383.922,31.000,1593.180,84.153
0.5,0.000,0.020,37.315,nan,nan,100.000,72.000,95.980,176.000,74.000,458.000,56.000,73.000,392.569,31.000,1576.960,83.315
0.5,0.000,0.025,11.060,nan,nan,34.650,25.860,7.840,174.000,74.000,490.000,60.000,73.000,399.453,31.000,1539.620,81.552
0.5,0.000,0.020,0.000,nan,nan,0.000,0.000,0.000,120.000,18.000,460.000,65.000,72.094,395.147,30.000,1505.420,79.591
