Tempo_unidade_s,Combustivel_usado_unidade_L,Distancia_percorrida_pelo_veiculo_unidade_km,Consumo_de_combustivel_unidade_Lporh,Nivel_de_gases_NOx_na_saida_do_catalisador_unidade_ppm,Oxigenio_na_saida_do_catalisador_unidade_%,Porcentagem_de_carga_unidade_%,Porcentagem_de_torque_atual_do_motor_unidade_%,Posicao_do_pedal_do_acelerador_unidade_%,Pressao_do_ar_de_entrada_unidade_kPa,Pressao_do_ar_na_admissao_unidade_kPa,Pressao_do_oleo_do_motor_unidade_kPa,Temperatura_da_agua_unidade_deg_C,Temperatura_do_oleo_do_motor_unidade_deg_C,Temperatura_dos_gases_de_entrada_no_catalisador_unidade_deg_C,Temperatura_no_coletor_de_admissao_unidade_deg_C,Velocidade_do_motor_unidade_rpm,Velocidade_do_veiculo_unidade_kmporh
0.5,0.000,0.000,0.725,529.020,13.750,7.400,12.100,2.720,96.000,2.000,266.000,81.000,84.688,307.406,45.000,779.700,5.912
0.5,0.000,0.000,3.925,381.860,15.451,35.150,50.720,17.820,94.000,2.000,294.000,81.000,84.688,303.734,45.000,829.640,5.456
0.5,0.000,0.005,12.600,325.960,15.336,77.400,102.080,38.520,102.000,8.000,336.000,81.000,84.688,304.322,45.000,1087.260,6.950
0.5,0.000,0.000,17.240,443.960,10.450,72.250,106.560,51.360,120.000,28.000,490.000,81.000,84.688,312.253,45.000,1476.260,9.517
0.5,0.000,0.005,18.325,574.740,8.861,55.900,95.980,56.760,138.000,44.000,510.000,81.000,84.688,324.003,44.000,1785.100,11.537
0.5,0.000,0.000,11.165,415.140,10.711,29.900,54.480,39.780,138.000,44.000,518.000,81.000,84.688,331.494,44.000,1984.680,13.001
0.5,0.000,0.005,0.350,273.020,17.044,1.950,3.160,7.200,110.000,18.000,476.000,81.000,84.688,329.878,43.000,1555.460,13.062
0.5,0.000,0.005,4.040,92.880,19.440,22.750,31.020,19.460,102.000,8.000,416.000,81.000,84.688,320.038,43.000,1304.500,12.168
0.5,0.000,0.005,20.510,80.200,16.295,83.500,100.320,60.780,124.000,32.000,454.000,81.000,84.688,315.484,43.000,1461.700,12.914
0.5,0.000,0.000,36.055,275.940,7.372,90.550,nan,80.940,178.000,86.000,494.000,81.000,84.375,327.528,44.000,1847.240,16.264
0.5,0.000,0.005,25.685,567.400,7.470,53.150,49.280,58.680,182.000,90.000,514.000,81.000,85.094,345.153,43.000,2197.160,19.647
0.5,0.000,0.010,0.500,389.880,15.293,3.350,5.420,12.120,118.000,24.000,488.000,81.000,85.094,346.328,42.000,1747.400,20.291
0.5,0.000,0.005,9.630,152.660,18.559,37.750,58.095,40.560,114.000,22.000,486.000,81.000,85.094,332.962,42.000,1588.560,19.703
0.5,0.000,0.005,34.430,142.740,10.321,92.700,nan,82.140,172.000,78.000,478.000,81.000,85.094,331.934,42.000,1791.540,21.222
0.5,0.000,0.005,42.570,545.760,6.064,86.950,nan,86.320,214.000,120.000,506.000,81.000,85.094,347.334,43.000,2080.500,24.670
0.5,0.000,0.010,6.465,597.520,11.366,14.100,13.156,17.780,136.000,44.000,510.000,81.000,85.094,358.766,42.000,1978.540,26.425
0.5,0.000,0.005,0.320,231.640,19.126,2.300,3.340,5.100,108.000,16.000,444.000,81.000,85.000,346.281,41.000,1306.040,26.158
0.5,0.000,0.005,5.375,110.780,19.269,32.100,44.180,22.800,100.000,6.000,364.000,81.000,85.781,333.844,41.000,1129.500,25.546
0.5,0.000,0.010,22.615,105.200,14.097,79.700,99.480,64.700,132.000,40.000,482.000,81.000,85.281,330.466,42.000,1644.700,25.914
0.5,0.000,0.005,38.035,276.660,5.837,93.750,nan,86.440,192.000,98.000,480.000,81.000,85.281,342.216,42.000,1779.180,28.271
0.5,0.000,0.010,38.195,618.440,6.921,83.850,nan,82.780,206.000,114.000,470.000,81.000,85.281,359.453,41.000,1962.020,31.194
0.5,0.000,0.010,4.390,606.980,12.283,10.200,18.190,13.960,132.000,38.000,482.000,81.000,85.281,365.469,41.000,1803.680,32.656
0.5,0.000,0.010,2.905,268.500,18.239,16.400,24.320,20.620,108.000,14.000,422.000,81.000,85.281,350.938,40.000,1354.520,32.331
0.5,0.000,0.010,17.030,143.020,16.676,70.500,89.452,55.540,122.000,30.000,436.000,81.000,85.281,341.188,40.000,1481.202,32.786
0.5,0.000,0.005,32.075,154.140,10.132,95.600,nan,78.700,168.000,74.000,456.000,81.000,85.281,346.256,41.000,1550.898,34.325
0.5,0.000,0.010,35.370,361.760,6.112,90.150,nan,81.420,194.000,100.000,470.000,81.000,85.281,363.244,41.000,1666.675,36.880
0.5,0.000,0.015,34.430,632.420,6.825,84.800,nan,79.640,200.000,106.000,478.000,81.000,85.281,374.984,40.000,1781.080,39.454
0.5,0.000,0.010,34.310,608.840,8.528,79.400,nan,78.400,200.000,108.000,496.000,81.000,85.281,380.656,40.000,1881.960,41.661
0.5,0.000,0.010,35.330,527.200,8.889,75.750,nan,78.400,202.000,110.000,492.000,81.000,85.281,381.172,40.000,1980.000,43.880
0.5,0.000,0.015,33.855,528.780,9.425,69.600,nan,77.280,200.000,108.000,494.000,81.000,85.281,381.172,40.000,2070.320,45.878
0.5,0.000,0.010,11.675,518.520,11.736,25.150,38.000,32.340,146.000,54.000,502.000,81.000,85.281,379.453,39.000,2019.020,46.989
0.5,0.000,0.015,0.020,263.340,18.607,0.150,0.320,1.740,112.000,20.000,446.000,81.000,85.281,364.109,39.000,1436.980,47.156
0.5,0.000,0.015,7.345,92.740,19.197,37.050,55.280,30.420,106.000,12.000,394.000,81.000,85.281,347.897,39.000,1344.120,47.154
0.5,0.000,0.010,22.935,99.780,11.417,80.700,110.950,64.620,140.000,46.000,452.000,81.000,85.281,344.859,39.000,1576.340,47.816
0.5,0.000,0.015,27.705,375.700,5.923,77.700,nan,72.060,168.000,74.000,466.000,81.000,85.281,355.672,40.000,1627.280,49.350
0.5,0.000,0.015,30.210,550.140,7.087,79.700,nan,75.140,182.000,90.000,458.000,81.000,85.281,366.863,39.000,1685.980,51.109
0.5,0.000,0.015,31.500,630.480,7.420,80.550,nan,76.800,192.000,98.000,470.000,81.000,85.281,375.156,39.000,1748.200,53.008
0.5,0.000,0.015,31.265,660.200,8.342,78.650,nan,76.800,192.000,100.000,492.000,81.000,85.281,380.828,39.000,1806.900,54.791
0.5,0.000,0.015,26.765,553.320,8.856,64.700,57.044,64.940,192.000,98.000,484.000,81.000,85.188,381.516,39.000,1868.380,56.356
0.5,0.000,0.015,1.335,444.440,13.988,6.700,12.700,16.680,120.000,26.000,480.000,81.000,83.688,376.700,38.000,1593.320,57.108
0.5,0.000,0.015,10.975,212.220,16.881,48.500,75.980,40.980,116.000,24.000,430.000,81.000,85.594,361.859,38.000,1431.220,57.790
0.5,0.000,0.015,18.225,138.220,12.251,69.317,114.240,53.500,132.000,38.000,448.000,81.000,85.875,358.078,38.000,1445.860,58.735
0.5,0.000,0.020,19.145,217.140,9.503,66.717,117.820,55.467,140.000,48.000,442.000,81.000,85.594,364.094,38.000,1477.160,59.993
0.5,0.000,0.015,19.065,298.760,9.050,63.150,115.780,55.600,144.000,50.000,464.000,81.000,85.594,369.809,38.000,1508.980,61.282
0.5,0.000,0.015,19.030,316.560,9.034,60.867,113.140,55.600,146.000,52.000,442.000,81.000,85.594,373.438,38.000,1541.800,62.632
0.5,0.000,0.020,13.215,316.020,9.507,43.233,81.080,43.880,136.000,44.000,448.000,81.000,85.594,374.984,38.000,1574.460,63.980
0.5,0.000,0.020,2.075,268.720,13.719,10.700,18.180,22.160,110.000,18.000,478.000,82.000,85.594,371.534,38.000,1587.640,64.604
0.5,0.000,0.015,0.910,137.300,17.799,6.300,9.360,12.320,104.000,12.000,480.000,82.000,85.594,359.797,38.000,1603.780,65.213
0.5,0.000,0.020,0.000,78.960,19.102,0.000,0.000,0.000,104.000,10.000,478.000,82.000,85.594,346.819,38.000,1612.300,65.543
0.5,0.000,0.015,0.000,54.860,20.083,0.000,0.000,0.000,102.000,10.000,476.000,82.000,85.594,335.166,38.000,1620.640,65.892
0.5,0.000,0.020,0.000,42.900,20.393,0.000,0.000,0.000,102.000,10.000,468.000,82.000,85.594,324.297,38.000,1630.720,66.291
0.5,0.000,0.020,0.000,38.860,20.500,0.000,0.000,0.000,102.000,10.000,466.000,82.000,85.594,314.163,37.000,1642.680,66.777
0.5,0.000,0.020,0.000,38.000,20.552,0.000,0.000,0.000,102.000,10.000,472.000,81.000,85.594,305.350,37.000,1654.540,67.258
0.5,0.000,0.015,0.000,38.780,20.616,0.000,0.000,0.000,102.000,10.000,496.000,81.000,85.500,297.566,37.000,1667.560,67.800
0.5,0.000,0.020,0.000,39.000,20.629,0.000,0.000,0.000,102.000,10.000,502.000,81.000,86.281,290.516,37.000,1677.000,68.164
0.5,0.000,0.020,0.000,39.000,20.666,0.000,0.000,0.000,102.000,10.000,480.000,81.000,85.781,283.172,37.000,1670.420,67.963
0.5,0.000,0.020,0.000,38.300,20.696,0.000,0.000,0.000,102.000,10.000,484.000,81.000,85.781,277.297,37.000,1666.120,67.739
0.5,0.000,0.015,0.000,37.900,20.712,0.000,0.000,0.000,102.000,10.000,486.000,81.000,85.781,271.716,37.000,1672.340,67.993
0.5,0.000,0.020,0.000,36.800,20.712,0.000,0.000,0.000,102.000,10.000,464.000,81.000,85.781,266.575,37.000,1683.060,68.432
0.5,0.000,0.020,0.000,36.000,20.713,0.000,0.000,0.000,102.000,10.000,490.000,81.000,85.781,260.847,37.000,1692.180,68.798
0.5,0.000,0.020,0.000,35.240,20.706,0.000,0.000,0.000,102.000,10.000,494.000,81.000,85.781,256.881,37.000,1700.520,69.152
0.5,0.000,0.020,0.000,33.700,20.714,0.000,0.000,0.000,102.000,10.000,508.000,80.000,85.781,253.209,37.000,1713.298,69.636
0.5,0.000,0.020,0.000,31.380,20.729,0.000,0.000,0.000,102.000,10.000,498.000,80.000,85.781,248.875,37.000,1721.753,69.984
0.5,0.000,0.020,0.000,29.180,20.686,0.000,0.000,0.000,102.000,10.000,468.000,80.000,85.781,245.625,37.000,1732.840,70.408
0.5,0.000,0.015,0.000,29.000,20.664,0.000,0.000,0.000,102.000,10.000,508.000,80.000,85.781,243.000,37.000,1741.480,70.826
0.5,0.000,0.020,0.000,26.920,20.694,0.000,0.000,0.000,102.000,10.000,474.000,80.000,85.781,240.500,37.000,1755.080,71.324
0.5,0.000,0.020,0.000,24.860,20.700,0.000,0.000,0.000,102.000,10.000,472.000,80.000,85.781,237.625,37.000,1767.160,71.824
0.5,0.000,0.020,0.000,24.000,20.690,0.000,0.000,0.000,102.000,10.000,486.000,80.000,85.781,235.125,37.000,1778.980,72.337
0.5,0.000,0.020,0.000,23.340,20.687,0.000,0.000,0.000,102.000,10.000,494.000,79.000,85.781,232.500,36.000,1790.260,72.734
0.5,0.000,0.025,0.000,22.520,20.669,0.000,0.000,0.000,102.000,10.000,460.000,79.000,85.781,230.250,36.000,1802.740,73.302
0.5,0.000,0.020,0.000,21.780,20.685,0.000,0.000,2.360,102.000,10.000,474.000,79.000,85.781,228.250,36.000,1815.760,73.792
0.5,0.000,0.020,0.000,20.520,20.712,0.000,0.000,14.100,102.000,10.000,466.000,79.000,85.781,226.250,36.000,1828.160,74.325
0.5,0.000,0.020,0.000,19.180,20.713,0.000,0.020,16.640,102.000,10.000,496.000,79.000,85.781,223.500,36.000,1842.080,74.874
0.5,0.000,0.020,2.430,17.820,20.635,14.100,19.300,31.900,104.000,10.000,486.000,78.000,85.781,222.625,36.000,1854.800,75.374
0.5,0.000,0.020,2.670,23.140,19.307,15.000,20.740,32.820,104.000,10.000,486.000,78.000,85.781,223.125,36.000,1869.880,76.026
0.5,0.000,0.025,2.725,62.400,18.193,15.400,21.240,33.540,104.000,12.000,502.000,78.000,85.781,225.000,36.000,1884.440,76.612
0.5,0.000,0.020,2.220,83.060,17.959,13.250,18.020,32.800,104.000,10.000,484.000,78.000,85.781,227.625,36.000,1899.080,77.181
0.5,0.000,0.020,2.415,87.420,18.010,14.300,19.480,33.700,104.000,10.000,504.000,78.000,85.781,228.250,36.000,1908.960,77.629
0.5,0.000,0.020,2.320,87.680,17.997,13.900,18.760,34.120,104.000,10.000,510.000,78.000,85.781,228.750,36.000,1920.540,78.036
0.5,0.000,0.025,7.785,88.500,17.621,32.900,47.160,46.080,114.000,22.000,516.000,78.000,85.781,230.375,36.000,1944.580,78.946
0.5,0.000,0.020,6.605,139.860,14.802,25.050,38.880,43.160,118.000,24.000,484.000,77.000,85.781,236.875,36.000,1960.500,79.738
0.5,0.000,0.025,1.800,205.520,15.957,8.700,12.760,33.800,108.000,14.000,502.000,77.000,85.781,242.250,35.000,1979.140,80.494
0.5,0.000,0.020,0.330,126.660,18.772,1.700,2.300,30.280,104.000,12.000,502.000,77.000,85.781,240.375,35.000,1988.940,80.857
0.5,0.000,0.025,0.000,50.640,20.173,0.000,0.000,26.240,104.000,12.000,480.000,77.000,85.781,235.375,35.000,1999.220,81.298
0.5,0.000,0.020,0.000,26.180,20.424,0.000,0.000,26.740,104.000,10.000,506.000,77.000,85.781,230.625,35.000,2008.340,81.666
0.5,0.000,0.025,0.000,17.700,20.612,0.000,0.000,27.780,104.000,10.000,510.000,77.000,85.781,225.750,35.000,2019.360,82.058
0.5,0.000,0.020,0.075,13.060,20.669,0.500,0.700,29.620,104.000,10.000,490.000,77.000,85.781,221.750,35.000,2027.140,82.404
0.5,0.000,0.025,0.075,12.000,20.613,0.350,0.480,14.180,104.000,10.000,500.000,77.000,85.781,218.250,35.000,2037.660,82.842
0.5,0.000,0.025,0.000,12.000,20.589,0.000,0.000,0.000,104.000,10.000,502.000,77.000,85.781,215.500,35.000,2046.220,83.190
0.5,0.000,0.020,0.000,12.000,20.688,0.000,0.000,0.000,104.000,10.000,480.000,76.000,85.781,211.875,35.000,2050.940,83.408
0.5,0.000,0.025,0.000,10.340,20.719,0.000,0.000,0.000,104.000,10.000,512.000,76.000,85.781,209.000,35.000,2053.900,83.512
0.5,0.000,0.020,0.000,9.540,20.733,0.000,0.000,0.000,104.000,10.000,498.000,76.000,85.781,206.375,35.000,2061.320,83.802
0.5,0.000,0.025,0.000,9.000,20.730,0.000,0.000,0.000,104.000,10.000,516.000,76.000,85.781,204.125,35.000,2061.520,83.839
0.5,0.000,0.025,0.000,9.000,20.744,0.000,0.000,0.000,104.000,10.000,498.000,76.000,85.781,202.000,35.000,2068.200,84.083
0.5,0.000,0.020,0.000,8.520,20.742,0.000,0.000,0.000,104.000,10.000,510.000,76.000,85.781,200.000,35.000,2073.400,84.284
0.5,0.000,0.025,0.000,8.000,20.726,0.000,0.000,0.000,104.000,10.000,494.000,76.000,85.781,198.625,35.000,2076.520,84.448
0.5,0.000,0.025,0.000,8.000,20.733,0.000,0.000,0.000,104.000,10.000,504.000,76.000,85.781,196.250,35.000,2081.780,84.625
0.5,0.000,0.025,0.000,8.060,20.709,0.000,0.000,0.000,104.000,10.000,506.000,76.000,85.781,194.750,35.000,2083.603,84.732
0.5,0.000,0.020,0.000,9.000,20.696,0.000,0.000,0.000,104.000,10.000,514.000,76.000,85.781,192.625,35.000,2090.500,84.991
0.5,0.000,0.025,0.000,8.900,20.727,0.000,0.000,0.000,104.000,10.000,506.000,76.000,85.781,191.000,35.000,2090.638,85.022
0.5,0.000,0.025,0.000,8.000,20.733,0.000,0.000,0.000,104.000,10.000,496.000,75.000,85.781,189.875,35.000,2094.940,85.176
0.5,0.000,0.020,0.000,8.000,20.733,0.000,0.000,0.000,104.000,10.000,504.000,75.000,85.781,188.375,35.000,2087.180,84.934
0.5,0.000,0.025,0.000,8.000,20.733,0.000,0.000,0.000,104.000,10.000,492.000,75.000,85.781,186.875,35.000,2069.100,84.154
0.5,0.000,0.025,0.000,7.580,20.727,0.000,0.000,0.000,102.000,10.000,514.000,75.000,85.781,185.250,35.000,2050.560,83.440
0.5,0.000,0.020,0.000,7.220,20.733,0.000,0.000,0.000,102.000,10.000,504.000,75.000,85.781,184.250,35.000,2036.440,82.839
0.5,0.000,0.025,0.000,7.000,20.720,0.000,0.000,0.000,102.000,10.000,476.000,75.000,85.781,183.000,35.000,2026.780,82.436
0.5,0.000,0.025,0.000,7.260,20.717,0.000,0.000,0.000,102.000,10.000,482.000,75.000,85.781,182.250,35.000,2022.300,82.230
0.5,0.000,0.020,0.000,7.700,20.733,0.000,0.000,0.000,102.000,10.000,504.000,75.000,85.781,180.250,35.000,2021.160,82.180
0.5,0.000,0.025,0.000,7.000,20.714,0.000,0.000,0.000,102.000,10.000,508.000,75.000,85.781,180.125,35.000,2025.620,82.360
0.5,0.000,0.020,0.000,7.000,20.712,0.000,0.000,0.000,102.000,10.000,508.000,75.000,85.781,178.500,35.000,2030.340,82.550
0.5,0.000,0.025,0.000,7.300,20.712,0.000,0.000,0.000,102.000,8.000,500.000,75.000,85.781,177.750,35.000,2034.660,82.720
0.5,0.000,0.020,0.000,7.000,20.740,0.000,0.000,0.000,102.000,8.000,476.000,75.000,85.781,177.125,35.000,2039.580,82.929
0.5,0.000,0.025,0.000,7.000,20.755,0.000,0.000,0.000,102.000,8.000,498.000,75.000,85.781,175.750,35.000,2043.900,83.090
0.5,0.000,0.025,0.000,6.180,20.752,0.000,0.000,0.000,102.000,10.000,510.000,74.000,85.781,174.750,35.000,2048.080,83.275
0.5,0.000,0.020,0.000,6.140,20.755,0.000,0.000,0.000,102.000,8.000,484.000,74.000,85.781,173.375,35.000,2055.620,83.609
0.5,0.000,0.025,0.000,6.140,20.748,0.000,0.000,0.000,102.000,8.000,522.000,74.000,84.781,172.625,34.000,2058.820,83.658
0.5,0.000,0.025,0.000,6.000,20.752,0.000,0.000,0.000,102.000,8.000,494.000,74.000,85.781,172.125,34.000,2065.480,83.962
0.5,0.000,0.020,0.000,6.000,20.776,0.000,0.000,0.000,102.000,8.000,510.000,74.000,85.500,170.375,34.000,2074.080,84.317
0.5,0.000,0.025,0.000,6.000,20.776,0.000,0.000,0.000,102.000,8.000,514.000,74.000,85.500,170.000,34.000,2078.980,84.544
0.5,0.000,0.025,0.000,6.000,20.774,0.000,0.000,0.000,102.000,8.000,520.000,74.000,85.500,168.875,34.000,2086.080,84.821
0.5,0.000,0.020,0.000,6.000,20.754,0.000,0.000,0.000,102.000,8.000,518.000,74.000,85.500,167.750,34.000,2091.600,85.044
0.5,0.000,0.025,0.000,6.000,20.755,0.000,0.000,0.000,102.000,8.000,508.000,74.000,85.500,167.250,34.000,2097.160,85.264
0.5,0.000,0.025,0.000,6.000,20.755,0.000,0.000,0.000,102.000,8.000,496.000,74.000,85.500,166.500,34.000,2101.540,85.425
0.5,0.000,0.025,0.000,6.000,20.755,0.000,0.000,0.000,102.000,8.000,532.000,74.000,85.500,165.125,34.000,2105.080,85.632
0.5,0.000,0.020,0.000,6.000,20.737,0.000,0.000,0.000,102.000,8.000,490.000,74.000,85.500,164.000,34.000,2107.340,85.635
0.5,0.000,0.025,0.000,6.000,20.733,0.000,0.000,0.000,102.000,8.000,532.000,74.000,85.500,162.750,34.000,2112.340,85.892
0.5,0.000,0.025,0.000,6.000,20.733,0.000,0.000,0.000,102.000,8.000,512.000,73.000,85.500,162.625,34.000,2119.180,86.164
0.5,0.000,0.025,0.000,6.000,20.733,0.000,0.000,0.000,102.000,8.000,490.000,73.000,85.594,161.750,34.000,2119.280,86.167
0.5,0.000,0.025,0.000,6.000,20.733,0.000,0.000,0.000,102.000,8.000,540.000,73.000,84.875,160.125,34.000,2123.860,86.349
0.5,0.000,0.020,0.000,5.740,20.710,0.000,0.000,0.000,102.000,8.000,524.000,73.000,85.188,160.125,34.000,2126.200,86.438
0.5,0.000,0.025,0.000,5.580,20.716,0.000,0.000,0.000,102.000,8.000,524.000,73.000,85.188,159.500,34.000,2131.260,86.690
0.5,0.000,0.025,0.000,5.000,20.733,0.000,0.000,0.000,102.000,8.000,528.000,73.000,85.188,157.875,34.000,2138.060,86.926
0.5,0.000,0.025,0.000,5.480,20.733,0.000,0.000,0.000,102.000,8.000,528.000,73.000,85.188,157.625,34.000,2138.480,86.956
0.5,0.000,0.025,0.000,5.680,20.748,0.000,0.000,0.000,102.000,8.000,538.000,73.000,85.188,156.875,34.000,2143.440,87.144
0.5,0.000,0.025,0.000,5.000,20.746,0.000,0.000,0.000,102.000,8.000,526.000,73.000,85.188,155.750,34.000,2145.733,87.228
0.5,0.000,0.020,0.000,5.000,20.733,0.000,0.000,0.000,102.000,8.000,496.000,73.000,85.188,155.125,34.000,2148.792,87.384
0.5,0.000,0.025,0.000,5.040,20.733,0.000,0.000,0.000,102.000,8.000,520.000,73.000,85.188,154.750,34.000,2154.943,87.599
0.5,0.000,0.025,0.000,5.920,20.733,0.000,0.000,0.000,102.000,8.000,514.000,73.000,85.188,153.125,34.000,2160.080,87.824
0.5,0.000,0.025,0.000,5.920,20.733,0.000,0.000,0.000,102.000,8.000,514.000,72.000,85.281,152.875,34.000,2164.980,88.022
0.5,0.000,0.025,0.000,5.480,20.733,0.000,0.000,0.000,102.000,8.000,512.000,72.000,85.375,152.625,34.000,2168.460,88.200
0.5,0.000,0.025,0.000,5.000,20.733,0.000,0.000,0.000,102.000,8.000,534.000,72.000,85.000,151.875,34.000,2148.940,87.426
0.5,0.000,0.025,0.000,5.000,20.725,0.000,0.000,0.000,102.000,8.000,524.000,72.000,85.000,150.750,34.000,2129.960,86.631
0.5,0.000,0.020,0.000,5.000,20.733,0.000,0.000,0.000,102.000,8.000,530.000,72.000,85.000,150.012,34.000,2123.920,86.360
0.5,0.000,0.025,0.000,5.000,20.714,0.000,0.000,0.000,102.000,8.000,534.000,72.000,85.000,148.887,34.000,2124.860,86.432
0.5,0.000,0.025,0.000,5.000,20.720,0.000,0.000,0.000,102.000,8.000,510.000,72.000,85.000,148.100,34.000,2125.100,86.386
0.5,0.000,0.025,0.000,5.000,20.714,0.000,0.000,0.000,102.000,8.000,492.000,72.000,85.000,147.875,34.000,2130.160,86.596
0.5,0.000,0.025,0.000,5.620,20.733,0.000,0.000,0.000,102.000,8.000,490.000,72.000,85.000,147.762,34.000,2132.860,86.697
0.5,0.000,0.020,0.000,5.000,20.733,0.000,0.000,0.000,102.000,8.000,500.000,72.000,85.000,146.750,34.000,2132.560,86.732
0.5,0.000,0.025,0.000,5.000,20.733,0.000,0.000,0.000,102.000,8.000,486.000,72.000,85.000,145.850,34.000,2132.220,86.704
0.5,0.000,0.025,0.000,5.000,20.733,0.000,0.000,0.000,102.000,8.000,490.000,72.000,85.094,145.625,34.000,2128.580,86.546
0.5,0.000,0.025,0.000,5.000,20.710,0.000,0.000,0.000,102.000,8.000,514.000,72.000,85.094,145.078,34.000,2125.100,86.436
0.5,0.000,0.025,0.000,5.000,20.685,0.000,0.000,0.000,102.000,8.000,534.000,72.000,84.688,144.641,34.000,2118.700,86.170
0.5,0.000,0.025,0.000,5.000,20.711,0.000,0.000,0.000,102.000,8.000,516.000,71.000,84.688,143.656,34.000,2110.120,85.825
0.5,0.000,0.020,0.000,5.000,20.719,0.000,0.000,6.100,102.000,8.000,516.000,71.000,84.688,143.438,34.000,2100.320,85.408
0.5,0.000,0.025,0.000,5.000,20.733,0.000,0.000,24.180,100.000,8.000,514.000,71.000,84.688,143.325,34.000,2089.200,84.986
0.5,0.000,0.025,0.000,5.000,20.732,0.000,0.000,27.040,100.000,8.000,506.000,71.000,84.688,141.412,34.000,2077.920,84.526
0.5,0.000,0.020,0.760,4.660,20.705,3.900,4.840,33.280,102.000,8.000,520.000,71.000,84.688,141.188,34.000,2071.380,84.233
0.5,0.000,0.025,1.175,5.640,19.837,6.100,7.680,34.840,102.000,8.000,528.000,71.000,84.688,142.650,34.000,2064.200,83.956
0.5,0.000,0.025,2.025,32.720,19.010,10.650,13.420,38.040,102.000,8.000,506.000,71.000,84.688,145.081,34.000,2058.280,83.716
0.5,0.000,0.020,2.315,51.820,18.402,12.200,15.700,38.840,102.000,8.000,528.000,71.000,82.781,148.550,34.000,2055.040,83.574
0.5,0.000,0.025,2.630,67.600,18.020,14.000,18.040,39.760,104.000,10.000,506.000,71.000,84.875,152.750,34.000,2050.080,83.386
0.5,0.000,0.025,3.835,75.160,17.719,18.100,24.280,42.100,106.000,12.000,526.000,71.000,84.375,156.625,34.000,2048.800,83.313
0.5,0.000,0.020,8.620,83.700,16.957,32.600,45.280,50.240,112.000,18.000,496.000,71.000,84.500,162.250,33.000,2057.060,83.530
0.5,0.000,0.025,19.115,124.600,14.194,53.950,86.180,63.680,136.000,42.000,520.000,71.000,84.500,173.000,34.000,2064.180,83.896
0.5,0.000,0.025,19.870,289.560,11.681,49.500,88.640,64.960,148.000,54.000,510.000,71.000,84.500,190.250,34.000,2082.460,84.668
0.5,0.500,0.020,16.580,361.280,12.332,43.200,76.340,61.840,140.000,48.000,524.000,71.000,84.500,204.250,33.000,2093.860,85.108
0.5,0.000,0.025,24.600,324.060,12.086,59.200,102.820,70.300,156.000,62.000,508.000,71.000,84.500,214.125,33.000,2102.100,85.460
0.5,0.000,0.025,33.935,428.300,10.900,76.600,119.817,77.900,178.000,84.000,510.000,71.000,84.500,225.750,33.000,2115.940,86.024
0.5,0.000,0.025,39.455,616.140,9.150,77.800,nan,82.300,198.000,106.000,508.000,71.000,84.500,239.750,34.000,2124.940,86.417
0.5,0.000,0.020,42.620,707.420,8.939,82.850,nan,85.280,212.000,118.000,510.000,71.000,84.500,254.031,34.000,2132.100,86.679
0.5,0.000,0.025,42.775,768.600,8.866,83.050,nan,85.300,214.000,122.000,516.000,71.000,84.500,267.456,34.000,2137.240,86.887
0.5,0.000,0.025,42.580,775.740,8.983,82.750,nan,85.100,216.000,122.000,522.000,71.000,82.594,278.178,34.000,2133.760,86.792
0.5,0.000,0.025,42.975,775.220,9.056,83.750,nan,85.880,218.000,124.000,510.000,71.000,83.000,286.403,34.000,2127.890,86.538
0.5,0.000,0.025,43.615,786.480,9.007,86.000,nan,87.200,222.000,128.000,502.000,71.000,84.188,294.188,35.000,2114.648,86.007
0.5,0.000,0.020,43.380,819.940,8.920,86.000,nan,87.040,222.000,128.000,504.000,71.000,84.188,300.650,35.000,2099.647,85.399
0.5,0.000,0.025,42.165,845.940,8.927,84.200,nan,85.580,220.000,126.000,480.000,71.000,84.188,306.378,36.000,2088.100,84.944
0.5,0.000,0.025,41.010,853.780,9.101,82.900,nan,84.440,216.000,124.000,474.000,71.000,84.188,310.637,36.000,2075.240,84.397
0.5,0.000,0.025,40.930,854.000,9.142,83.000,nan,84.400,216.000,122.000,506.000,71.000,84.188,313.575,36.000,2071.000,84.204
0.5,0.000,0.020,40.965,850.720,9.116,83.000,nan,84.360,218.000,124.000,508.000,71.000,84.188,316.806,36.000,2069.440,84.151
0.5,0.000,0.025,39.530,844.420,9.157,79.650,nan,82.480,214.000,120.000,484.000,72.000,84.188,320.331,37.000,2070.480,84.180
0.5,0.000,0.025,38.495,820.020,9.301,77.450,nan,81.480,212.000,118.000,504.000,72.000,84.188,322.387,37.000,2076.940,84.440
0.5,0.000,0.020,35.445,785.560,9.501,71.900,124.000,78.780,206.000,112.000,506.000,72.000,84.188,323.562,37.000,2081.600,84.618
0.5,0.000,0.025,24.695,726.900,10.630,54.100,104.840,69.680,182.000,88.000,506.000,72.000,84.188,322.828,37.000,2085.360,84.812
0.5,0.000,0.025,13.755,530.900,12.481,38.300,67.340,57.880,154.000,60.000,506.000,72.000,84.188,318.863,37.000,2079.460,84.573
0.5,0.000,0.020,9.540,322.100,13.606,28.650,50.760,52.340,136.000,42.000,508.000,72.000,84.188,311.666,37.000,2073.280,84.309
0.5,0.000,0.025,6.255,220.480,14.541,21.650,35.440,46.140,128.000,34.000,502.000,73.000,84.188,304.469,37.000,2060.160,83.924
